epoch,accuracy,loss,val_accuracy,val_loss
83,1.0,0.00017792201833799481,0.8500000238418579,0.4599848687648773
84,1.0,0.00018368048768024892,0.8500000238418579,0.4593771994113922
85,1.0,0.00014202928286977112,0.8500000238418579,0.4593818187713623
86,1.0,0.00014059984823688865,0.8500000238418579,0.4594894349575043
87,1.0,0.00016507685359101743,0.8500000238418579,0.4594705104827881
88,1.0,0.00015995664580259472,0.8500000238418579,0.4595824182033539
89,1.0,0.00013960673823021352,0.8500000238418579,0.4596545100212097
90,1.0,0.00015239595086313784,0.8500000238418579,0.459953635931015
91,1.0,0.0001241240679519251,0.8500000238418579,0.45991259813308716
92,1.0,0.00012739903468172997,0.8500000238418579,0.46007147431373596
93,1.0,0.0001583064440637827,0.8500000238418579,0.45999613404273987
94,1.0,0.00012440801947377622,0.8500000238418579,0.46042633056640625
95,1.0,0.0001658744440646842,0.8500000238418579,0.46063604950904846
96,1.0,0.00013941612269263715,0.8500000238418579,0.46076464653015137
97,1.0,0.00013616852811537683,0.8500000238418579,0.4611997604370117
98,1.0,0.00017514993669465184,0.8500000238418579,0.46096715331077576
99,1.0,0.00011840093793580309,0.8500000238418579,0.4609813690185547
