epoch,accuracy,loss,val_accuracy,val_loss
0,0.5093749761581421,4.735050201416016,0.5,5.700420379638672
1,0.5625,2.549903154373169,0.550000011920929,0.6217705607414246
2,0.793749988079071,0.4529563784599304,0.800000011920929,0.5247117877006531
3,0.856249988079071,0.3736286759376526,0.800000011920929,0.49533161520957947
4,0.893750011920929,0.30742448568344116,0.699999988079071,0.6138446927070618
5,0.7875000238418579,0.374150812625885,0.800000011920929,0.53082275390625
6,0.8999999761581421,0.21635925769805908,0.75,0.46991413831710815
7,0.981249988079071,0.1399746984243393,0.75,0.4034605622291565
8,0.9781249761581421,0.10086889564990997,0.5,0.8681083917617798
9,0.793749988079071,0.3843713104724884,0.5,1.6675481796264648
10,0.840624988079071,0.3585186004638672,0.5,1.0664993524551392
11,0.981249988079071,0.09164832532405853,0.699999988079071,0.4631301462650299
12,0.9937499761581421,0.06239624693989754,0.699999988079071,0.5211825370788574
13,0.996874988079071,0.04801454767584801,0.699999988079071,0.5244050025939941
14,1.0,0.03846830874681473,0.6499999761581421,0.54838627576828
15,1.0,0.03363052010536194,0.6499999761581421,0.5418641567230225
16,1.0,0.02678460255265236,0.699999988079071,0.5644010305404663
17,1.0,0.01856927014887333,0.6499999761581421,0.5759649276733398
18,1.0,0.019300784915685654,0.6000000238418579,0.577391505241394
19,1.0,0.0139637915417552,0.6000000238418579,0.589813232421875
20,1.0,0.011611277237534523,0.6000000238418579,0.5730687379837036
21,1.0,0.011496022343635559,0.6000000238418579,0.5690975189208984
22,1.0,0.01010928861796856,0.6499999761581421,0.5646774172782898
23,1.0,0.008478713221848011,0.6499999761581421,0.5618839859962463
24,1.0,0.006845694966614246,0.6499999761581421,0.5629613995552063
25,1.0,0.006898225750774145,0.6499999761581421,0.5580830574035645
26,1.0,0.005576978903263807,0.6499999761581421,0.5515114068984985
27,1.0,0.006305573042482138,0.699999988079071,0.550186276435852
28,1.0,0.004667212255299091,0.699999988079071,0.5554121732711792
29,1.0,0.0037871364038437605,0.699999988079071,0.5561164021492004
